Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
21	6708.253393665158	134.89864253393665	['Aldoc', 'Car4', 'Col25a1', 'Cox6a2', 'Cpne7', 'Cryab', 'Enpp2', 'Gabrd', 'Id2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tac2', 'Trp53i11', 'Tshz2']	[0.7660463182916455, 0.3368885443559246, 0.7628759181637532, 0.9811348997022483, 0.2331570604887076, 12.867879403912571, 3.995400920533053, 0.9746612300580421, 0.011945685824568321, 1.134604352381906, 2.439037941447909, 0.5525192677318315, 15.227999443154303, 0.8851970399804158, 0.009637634749448485, 1.2181392106258035, 1.059570351064507, 0.9638242826726096, 0.03818642275706703, 0.9756142911761984]	['class_28', 'class_80', 'class_99']	[0.0015973984049651448, 0.9880205096064811, 0.010326516515704003]
22	7154.773921971253	161.45441478439426	['Aldoc', 'Amigo2', 'Cox6a2', 'Cryab', 'Cxcl14', 'Id2', 'Lhx6', 'Pcp4', 'Pde1a', 'Plp1', 'Rgs4', 'Serpine2', 'Tshz2', 'Zbtb20']	[2.839727637231611, 0.7894500251107951, 0.9500969155567225, 5.369581989847576, 0.27947982080354566, 5.778673563475525, 0.920779979799848, 0.9951911515845918, 1.2161951380313794, 0.9487412595991891, 0.0013989430710290803, 1.6174794815755156, 0.7528534697418936, 1.191305955108716]	['class_49']	[0.9988020742761389]
23	6220.431446540881	126.5433962264151	['Cox6a2', 'Cryab', 'Cxcl14', 'Enpp2', 'Htr3a', 'Lgals1', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Pnoc', 'Pvalb', 'Rgs4', 'Sema5a', 'Serpine2', 'Snca', 'Tac2', 'Tshz2', 'Zbtb20']	[0.0424812201031071, 3.991305419209717, 0.05119899568557677, 1.843710476253282, 0.06341909071301698, 0.02006138344948911, 1.6973315296125802, 0.0018570743785811209, 1.88149873484996, 2.0416672271516543, 0.0010330664975036837, 0.14336658812097192, 1.4823177103846061, 0.783602144916157, 0.03161171400158846, 0.9706845395456677, 0.0035058761629961454, 0.07251597690974132, 0.9930341362141346]	['class_9', 'class_49', 'class_75', 'class_80', 'class_99', 'class_100']	[0.03782966436526807, 0.002316604202082837, 0.0036979934121807046, 0.8951895799649104, 0.0012174697654020225, 0.05757774479964929]
24	4672.259800153728	135.70945426594926	['Aldoc', 'Cadps2', 'Calb1', 'Cck', 'Cnr1', 'Col25a1', 'Cox6a2', 'Cplx2', 'Cpne2', 'Cpne7', 'Crym', 'Cxcl14', 'Fos', 'Gabrd', 'Gpr83', 'Grik1', 'Grin3a', 'Id2', 'Lgals1', 'Nos1', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Pnoc', 'Pvalb', 'Qrfpr', 'Rgs10', 'Rgs4', 'Satb1', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tac2', 'Tshz2', 'Wfs1', 'Zbtb20']	[0.1058706048213777, 0.19402291389313037, 0.9172903255651503, 4.031832001507074, 0.033336748041807356, 2.301639816866231, 0.037291903394598154, 0.04758613242079962, 0.12715404078445913, 7.327677811862499, 0.023062222696708778, 0.08898080050098214, 0.08540940778713302, 7.329236746374081, 0.9608322815186154, 0.047403951278286234, 0.9555004092505894, 1.810364223609733, 0.05658139941927683, 0.03612850515337, 0.010555360653717406, 6.5001559609157615, 18.918263579479518, 9.844602380840339, 0.28187036200550836, 1.4352098089405088, 0.9054153734529887, 0.02695471102117915, 0.10196712665349497, 15.701005422759815, 0.9785120659555538, 9.482537260404966, 3.5818735504143, 3.2795229232819008, 0.7678745716827335, 1.804387426358005, 0.0020115206300914245, 0.2842478676997812]	['class_72', 'class_94']	[0.6191487240872932, 0.38085127578041705]
25	4459.236799255641	157.6741102581996	['Cadps2', 'Car4', 'Cck', 'Col25a1', 'Cox6a2', 'Cpne2', 'Cpne7', 'Cryab', 'Gabrd', 'Gabrg1', 'Id2', 'Kit', 'Myl4', 'Nek7', 'Neurod6', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Pnoc', 'Rgs10', 'Rgs4', 'Rprm', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tac2', 'Tshz2', 'Wfs1', 'Zbtb20']	[0.14664858360636499, 0.839778274739215, 4.287768808821741, 2.9531962262068623, 1.2104425929194274, 0.07853343755104106, 6.048783143302413, 0.021181612317551862, 4.7578879911611605, 0.7396591106453857, 2.9572381073417087, 1.3038716534325652, 0.2902280859801243, 0.8836315892702779, 0.8879293963027922, 0.018096046552157716, 4.852114373505203, 13.001552507299419, 19.028780247850307, 2.1644911985906914, 2.176777844660452, 1.5336172748295847, 12.965420536965997, 0.6043408442076994, 7.79163912165716, 4.614087456664904, 2.0151102558699865, 0.9938024854596623, 1.9584944850521757, 0.0058168112588476385, 0.9737355379401322]	['class_72', 'class_94']	[0.9958204588091136, 0.004118418129102475]
26	5511.603690685413	147.45166959578208	['Aldoc', 'Cck', 'Cox6a2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Id2', 'Nrn1', 'Pcp4', 'Plp1', 'Pnoc', 'Rgs4', 'Serpine2', 'Slc6a1']	[0.9916310758308596, 0.673235775257259, 0.6845633274520373, 6.18861351644587, 0.9414611421017054, 0.699787616634472, 0.738343260425947, 0.557137217812202, 0.0011246351226005865, 0.33521247421481726, 2.0332747696775657, 0.0015043621382322212, 0.003710453785751973, 0.8639328888808249, 0.05083847292775864]	['class_9', 'class_28', 'class_92']	[0.039964526773477324, 0.0013607110514287665, 0.9581376849232693]
27	5425.701831501831	146.6996336996337	['Aldoc', 'Arc', 'Bcl11b', 'Cadps2', 'Cck', 'Cdh13', 'Col25a1', 'Cox6a2', 'Cpne7', 'Crh', 'Cryab', 'Crym', 'Cxcl14', 'Enpp2', 'Gabrd', 'Hapln1', 'Id2', 'Kctd12', 'Lamp5', 'Lgals1', 'Lhx6', 'Nrn1', 'Ntng1', 'Pcp4', 'Pde1a', 'Plp1', 'Pnoc', 'Rgs10', 'Rgs4', 'Rprm', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tac2', 'Th', 'Tshz2', 'Wfs1', 'Zbtb20']	[0.04861704065834417, 0.3073583869863888, 0.3599761418021439, 0.060200032645896365, 5.156221189708015, 0.9786572960779952, 1.3907572727956385, 2.993008176211621, 4.782562934845187, 0.8236197032883429, 0.2827679333329375, 0.006334533827854388, 2.0661911112010443, 0.01091821154104839, 5.034706378430722, 0.8393019749278253, 0.0012695734037976084, 0.973111333731342, 0.9404427154574383, 0.0013697190867979344, 0.008907025209925102, 1.0588625484224798, 4.898346418211671, 6.91964588298567, 0.36151535714849864, 2.7892035280961527, 0.0368724150518967, 0.24053197496431597, 10.457100858894654, 0.008440096925829994, 0.44910698863771203, 2.8966293381488923, 0.42907600238399984, 0.66893023329796, 0.0031743357516131345, 0.001481482188162782, 0.001387748619465141, 1.5584946876756605]	['class_72', 'class_94', 'class_99']	[0.971372888365043, 0.027276779628158113, 0.0013439005257734535]
28	6590.775951557093	160.83693771626298	['Aldoc', 'Cadps2', 'Cck', 'Cox6a2', 'Cxcl14', 'Enpp2', 'Gabrg1', 'Gad1', 'Grin3a', 'Hsd11b1', 'Id2', 'Nek7', 'Pcp4', 'Plp1', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Zbtb20']	[1.0020036588493455, 0.9495958906695516, 0.975451239971995, 0.9712663521210874, 6.230180640763225, 0.9886394942794153, 1.6032004591048246, 0.9898824705288464, 0.021521312557481933, 0.020509720557745168, 8.064603342089233, 0.31893775074731046, 0.014012822856474363, 1.4125310292014184, 0.337110325711901, 0.06268792820805269, 3.742764301514554, 6.700622111017912, 0.055200271692904576]	['class_30', 'class_49']	[0.9799310266078157, 0.01981147674526907]
29	5114.362858580775	176.7455963764469	['Arc', 'Bcl11b', 'Cadps2', 'Car4', 'Cck', 'Cdh13', 'Chrna6', 'Col25a1', 'Cox6a2', 'Cplx2', 'Cpne2', 'Cpne7', 'Cryab', 'Cxcl14', 'Gabrd', 'Gad1', 'Grin3a', 'Hsd11b1', 'Id2', 'Lamp5', 'Neurod6', 'Nptx2', 'Nrn1', 'Ntng1', 'Nxph1', 'Pcp4', 'Pde1a', 'Plp1', 'Pnoc', 'Prkca', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tac2', 'Tshz2']	[0.9085152270696575, 0.9605166670951754, 2.935547890759919, 3.847337395724172, 6.65888121793738, 0.9804449726543084, 0.8675010317138097, 1.9549158263981883, 2.0156658646731227, 0.7313356132062949, 0.0021745533886945705, 9.091824807162478, 0.012409017373100791, 1.869303211537146, 4.139269399179106, 1.9778105189963164, 0.0036630713170181088, 0.9396414883888496, 2.265724901961466, 0.9775618998942841, 0.9553963832324455, 3.97836006440306, 8.367007173339886, 12.815815461748343, 0.9455772726738929, 14.601753543303845, 0.853624946538555, 0.9959665650762579, 0.9868775022064594, 0.9225186830484852, 15.161355978445846, 3.242949650874634, 3.213974907823242, 0.49208452635731736, 0.9883952000572214, 3.0793761144511365]	['class_94']	[0.9999965741975241]
30	4837.484338292874	173.6523101018011	['Aldoc', 'Arc', 'Cadps2', 'Car4', 'Cck', 'Cox6a2', 'Cpne2', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Gad1', 'Grik1', 'Hsd11b1', 'Kctd12', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Pvalb', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tnfaip6', 'Trp53i11', 'Tshz2', 'Vip', 'Zbtb20']	[0.02479165274974841, 0.004417728095132858, 1.9830360299527166, 0.9657938359210384, 0.014762809082219745, 0.9603206854239515, 0.0083730772511996, 0.028607284322936667, 8.569717342590346, 1.497147589610788, 5.709440263286097, 0.9217115705943288, 0.984301898661495, 0.2218079689192094, 0.2590641795940139, 0.9187059277387587, 0.0012381934218761814, 0.997744245904822, 2.9761982079263296, 4.885335911987323, 18.075992676044617, 0.9594284373069845, 5.8295954955452745, 4.972440353526795, 2.774261534681265, 0.009405661782219323, 0.12333588002167208, 0.014343072322080645, 0.05502500155392563, 0.9680624466473832, 1.4372891756986486]	['class_99']	[0.9999992953203597]
31	3928.4501366120217	176.19911202185793	['Aldoc', 'Cox6a2', 'Cpne2', 'Cryab', 'Cxcl14', 'Ddit4l', 'Gabrd', 'Hsd11b1', 'Id2', 'Nek7', 'Nrn1', 'Pcp4', 'Plp1', 'Rgs4', 'Serpine2', 'Slc6a1', 'Spp1', 'Tshz2', 'Wfs1', 'Zbtb20']	[3.6735713018818266, 0.9689600002927927, 0.9896037984645877, 3.1021770635803074, 5.961048334557609, 0.0018663741135537596, 0.19739523406954682, 2.3110542548340587, 12.216474741215087, 0.9545600916331606, 0.05198617345021805, 0.1053360036473208, 0.9560316234792098, 0.03448025359931234, 3.111348538515182, 10.470280740569635, 0.9342962173027877, 0.15936347524332187, 1.240195698329603, 1.9869994202073107]	['class_30', 'class_49']	[0.9957299985010679, 0.004127851312679883]
32	5439.777818991098	180.0975519287834	['Arc', 'Bcl11b', 'Cadps2', 'Cck', 'Cdh13', 'Col25a1', 'Cox6a2', 'Cpne7', 'Crh', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Gabrg1', 'Gad1', 'Hapln1', 'Id2', 'Kctd12', 'Lamp5', 'Lhx6', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Pde1a', 'Plp1', 'Pnoc', 'Rgs4', 'Rprm', 'Sema5a', 'Serpine2', 'Sncg', 'Tac2', 'Th', 'Tshz2', 'Wfs1', 'Zbtb20']	[1.6364645778807905, 0.343142486214896, 1.7767558365974447, 3.5199492835849435, 0.004866639184528986, 2.653482121554341, 0.10724424256010003, 5.436609523180742, 0.08603440078241881, 3.9600491447335084, 0.9981608532355905, 5.958570111606962, 0.12473906344705174, 0.9230849675069238, 0.0020268575437139297, 0.013223355765886981, 0.0696448197334774, 0.009377404249000543, 0.00612100544411036, 0.9762167854571491, 0.9702061385692932, 6.1185485837851274, 4.855875496524534, 6.36676569760727, 0.008946657139868, 10.993989489797281, 1.9522460655984597, 17.434209557890878, 0.9549545992660898, 1.2063165922988148, 1.9933352349218, 0.8395248157661764, 0.019622109239151565, 1.938012503049129, 1.1574124891206812, 0.0020819258191528914, 0.006968032128957503]	['class_99']	[0.9999999946603864]
33	2246.4740024183798	177.56469165659007	['Aldoc', 'Arc', 'Cadps2', 'Cox6a2', 'Crispld2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Grik1', 'Hapln1', 'Hsd11b1', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Rgs4', 'Rprm', 'Serpine2', 'Tshz2']	[0.3483097375740576, 2.8081022519785717, 0.8349110816273801, 0.29455895979720864, 0.5509974478167569, 6.9168467709469645, 1.9282983726575564, 6.503047194445577, 0.29218632892003116, 0.10879215331439218, 0.0018809840573478967, 0.016888087235076024, 1.1319090483423797, 0.13127954273236667, 0.6058322646599226, 18.620140791144436, 3.1942936686815884, 0.10616141836745516, 1.8837090208121214, 1.1377975892281158]	['class_80']	[0.9999925417893776]
34	5560.666828793775	179.19503891050584	['Aldoc', 'Cck', 'Cox6a2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrg1', 'Grin3a', 'Hapln1', 'Hsd11b1', 'Id2', 'Nrn1', 'Pcp4', 'Plp1', 'Pnoc', 'Rgs10', 'Rgs4', 'Rprm', 'Serpine2', 'Slc6a1', 'Tshz2']	[0.03086171984184948, 0.28173067890180753, 0.9599672018770274, 0.40368975051653727, 0.0037366154433879526, 0.023151236077638405, 0.002754904529130969, 0.00181302569852047, 0.8848274959097191, 0.005411361489640903, 1.364535330691971, 0.9476273156506484, 4.523034268955289, 0.743091045515645, 0.04696689140359207, 0.9828763874468218, 0.9262150259367704, 0.37043441044046505, 1.5009753725742452, 3.9914235902512742, 0.3442873978493127]	['class_49']	[0.9999403695362651]
35	1955.109363831308	168.6397426733381	['Aldoc', 'Bcl11b', 'Cadps2', 'Car4', 'Cck', 'Chodl', 'Col25a1', 'Cox6a2', 'Cpne7', 'Cxcl14', 'Fos', 'Gabrd', 'Gda', 'Gpr88', 'Hsd11b1', 'Id2', 'Nptx2', 'Nrn1', 'Ntng1', 'Nxph1', 'Pcp4', 'Pde1a', 'Pdlim3', 'Plp1', 'Prkca', 'Rgs10', 'Rgs12', 'Rgs4', 'Sema5a', 'Serpine2', 'Serpini1', 'Slc6a1', 'Tafa1', 'Tshz2']	[1.102239589822343, 0.29372703912249043, 1.6758659548410508, 1.1380384644586465, 3.8547964949368168, 0.3057363171088185, 2.5777414216221692, 3.1901823693032783, 14.39686600484521, 4.308545571760147, 0.5105759647921341, 6.60884746681592, 0.025193704943991965, 2.806909535183538, 0.9248941634055751, 2.8145601782380796, 1.9423632480898927, 12.819371847433336, 18.93879735325054, 0.23110983291573511, 12.227016872667088, 0.09539877973338882, 2.7120799365932187, 0.5651145147538402, 0.18096744168641754, 0.028457468815848465, 0.43021651238682557, 28.190961261012657, 5.9872981862444306, 6.426982857287408, 0.1502351411637051, 5.08136892206181, 0.9690048362273732, 5.482140351641065]	['class_94']	[0.9999999972032676]
36	2321.594279929132	187.18476335105038	['Aldoc', 'Cadps2', 'Car4', 'Cck', 'Cdh13', 'Chrna6', 'Col25a1', 'Cpne5', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Grik1', 'Hapln1', 'Hsd11b1', 'Id2', 'Nek7', 'Nos1', 'Nptx2', 'Npy', 'Npy2r', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Pnoc', 'Pvalb', 'Rgs4', 'Sema5a', 'Serpine2', 'Sncg', 'Tac2', 'Tshz2', 'Zbtb20']	[0.19397144062374447, 2.1638432007056885, 2.995450322353559, 3.0262603528982033, 0.13148045620458226, 0.9540799676953733, 2.976596502758915, 0.760218602730034, 4.040297433466323, 0.1401807617844428, 0.9774546146386431, 0.9627644635494367, 7.095780880444237, 0.04092312868740276, 0.013059042358426236, 0.0024700833539620932, 2.9048889283936874, 0.0016307423042951539, 1.6359830913962523, 0.9659294221357742, 3.007214324156714, 0.011782609013899133, 2.9543317951757904, 12.885721073935631, 6.421139260796404, 0.9360700152762365, 1.212347752722111, 1.0059263597377193, 17.74347854048518, 5.510735893534757, 0.9910561946460353, 0.9254857255438945, 0.8683145080816275, 3.4548952628244103, 0.016619897377694592]	['class_94']	[0.9999999963023503]
37	2390.1935163744624	185.20178630499504	['Aldoc', 'Cadps2', 'Car4', 'Cck', 'Cdh13', 'Cox6a2', 'Cpne2', 'Cpne7', 'Cryab', 'Cxcl14', 'Gabrd', 'Grik1', 'Id2', 'Kctd12', 'Mybpc1', 'Nos1', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Pnoc', 'Pvalb', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tac2', 'Tshz2', 'Wfs1']	[0.047613569704044345, 0.012744644447271126, 0.3808775666728155, 2.0384906992344196, 0.4262957888619041, 2.6725120472541453, 0.9637835040616629, 1.7837005816669091, 0.831008258624032, 0.5070240166698627, 3.6134620160983206, 0.09745554403477229, 2.0298111428527403, 0.22897885945766117, 0.004638391106218777, 0.007822559702107185, 0.005213223534115638, 0.5290751802109406, 5.266036561657317, 14.17612832272115, 1.1187141288467015, 0.3216892810128586, 15.661563174423618, 5.148596187682213, 1.3183579886464452, 0.4323504867597451, 0.0018452008660546381, 0.9251399443277429, 0.013743417726864866]	['class_72', 'class_75']	[0.0496857679923638, 0.9503106761227087]
38	3328.1171477079797	166.94736842105263	['Aldoc', 'Amigo2', 'Cox6a2', 'Cpne2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Hsd11b1', 'Id2', 'Nrn1', 'Plp1', 'Prkca', 'Rgs4', 'Satb1', 'Serpine2', 'Slc6a1', 'Tshz2', 'Wfs1']	[3.354355914059838, 0.003533101854685459, 0.7256262870787182, 1.9118824180265621, 2.0332155895996236, 2.156483804860917, 1.887310295135654, 0.9532771696592836, 0.8553303414752155, 8.928822672614114, 0.39625602076169275, 3.6412133137451823, 0.3993678802655697, 0.053919571426167996, 0.9722745369906436, 3.5706875760623045, 3.9017067439148123, 0.2200922906786918, 0.05185965976579561]	['class_30', 'class_49', 'class_103']	[0.8861015584766034, 0.006484240872408248, 0.10732988364849814]
39	5210.375	178.0252525252525	['Aldoc', 'Cryab', 'Cxcl14', 'Gabrd', 'Id2', 'Nrn1', 'Pcp4', 'Plp1', 'Rgs10', 'Rgs4', 'Serpine2', 'Slc6a1', 'Tshz2']	[2.324964311274141, 0.9581576436037494, 6.892796162658991, 0.9740086945968155, 0.9917837074846584, 0.0030293385397889426, 3.134631890370339, 1.7016549889484804, 0.7482540630579188, 5.925487087543153, 2.913387408180262, 2.6812496271729716, 0.9748649887035743]	['class_49']	[0.9985678073508022]
40	5793.6456908344735	176.56361149110808	['Aldoc', 'Cryab', 'Cxcl14', 'Nrn1', 'Pcp4', 'Rgs4', 'Serpine2', 'Slc6a1']	[0.8894662028742558, 0.010070448137009675, 1.3782002580218073, 0.989329806708111, 2.8768755440428153, 0.7744084430381133, 1.0053271556946137, 2.477190057540828]	['class_9', 'class_49']	[0.002015264238874709, 0.9966468823254134]
41	4245.656397359321	198.8481609556743	['Aldoc', 'Bcl11b', 'Cadps2', 'Calb1', 'Car4', 'Cck', 'Col25a1', 'Cox6a2', 'Cpne2', 'Cpne7', 'Cryab', 'Cxcl14', 'Gabrd', 'Htr3a', 'Lamp5', 'Lhx6', 'Myl4', 'Nptx2', 'Nr4a2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tshz2']	[0.037065598407859966, 0.6466589426862865, 0.9715344423629757, 0.8949396558543777, 2.851675753219095, 1.9624865393355113, 0.9961035246526847, 3.8850394301029296, 0.9860590755196643, 9.014313012846728, 2.634584490133929, 1.472574977399245, 7.776128647819176, 0.9460307832307274, 0.7369486534129951, 0.54547902452579, 0.5770123667968, 0.9756089078464649, 0.9687710121922658, 4.9177311694117005, 11.674408309146015, 20.795372532541037, 0.5785397562326834, 15.226707859144685, 3.7203960475229434, 0.986036081946523, 0.6469371843546593, 1.4843291541828154]	['class_72', 'class_94']	[0.9977126927120995, 0.002287276056222812]
42	2540.808141878275	194.05925030229747	['Aldoc', 'Car4', 'Cck', 'Col25a1', 'Cox6a2', 'Cplx2', 'Cpne2', 'Cpne7', 'Cryab', 'Cxcl14', 'Gabrd', 'Gabrg1', 'Hsd11b1', 'Id2', 'Kctd12', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tshz2', 'Wfs1']	[3.708672789746785, 0.8058117776680669, 0.07519561288898867, 0.9214337314894594, 0.006396810988910595, 0.5115775910808944, 0.0020715376495762444, 0.0016286061212616035, 1.7939936021758756, 3.0792689032064433, 0.7389344257062761, 0.026233218920112072, 0.020094822145358116, 3.1104493349970896, 0.007061920826920318, 0.003859226280034778, 0.035913348697086206, 3.9215156611895785, 0.8678540613910286, 5.200497462731205, 0.02380355625050272, 2.5442003678663805, 5.209214873058623, 2.9751812493087995, 0.04370016552270139]	['class_49', 'class_75', 'class_103']	[0.9935371839876567, 0.002590317983362093, 0.0038598453059927825]
43	3878.212962962963	196.48935185185186	['Aldoc', 'Cox6a2', 'Cpne7', 'Cryab', 'Cxcl14', 'Ddit4l', 'Enpp2', 'Hsd11b1', 'Id2', 'Nek7', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Rgs4', 'Serpine2', 'Slc6a1', 'Trp53i11', 'Tshz2', 'Wfs1', 'Zbtb20']	[2.9040231315887577, 0.0024448034345648647, 0.9336666216572771, 5.600770279416103, 0.9845510005136294, 0.04511780393043827, 0.07140307451133952, 0.0045808986055989615, 1.0944583871677942, 0.9512884332277277, 0.09285158439405895, 0.5527622802534, 0.7390270063281559, 1.505978495303002, 1.014849926438669, 2.842827340779149, 2.998502987704487, 0.05398570388544771, 0.9851015338128581, 0.09607087744781787, 0.09721974270332161]	['class_9', 'class_49']	[0.007710908213591924, 0.9916617145864083]
44	4566.105146651909	199.84560044272274	['Aldoc', 'Amigo2', 'Cort', 'Cox6a2', 'Cpne2', 'Cxcl14', 'Gabrg1', 'Id2', 'Kit', 'Lamp5', 'Neurod6', 'Nrn1', 'Pcp4', 'Plp1', 'Rgs10', 'Rgs4', 'Serpine2', 'Serpini1', 'Slc6a1', 'Snca', 'Wfs1', 'Zbtb20']	[1.6457293836858333, 0.0020441504242378456, 0.968054185683977, 1.6457106379725834, 1.9097884548582973, 1.8655309929759618, 0.012846924201957847, 4.125156454098516, 0.0028071680810775727, 0.9306757541316729, 0.9884011778587881, 0.9697064817304436, 1.0339289660922864, 1.5283660808431683, 0.8962511245120606, 1.6856131198796693, 6.465015686721191, 0.9732673109261956, 6.7332268581827535, 0.9448239100996154, 1.2082974502440793, 0.9974191233107246]	['class_30', 'class_47', 'class_103']	[0.9236761042150251, 0.05193023305242008, 0.024085150239719726]
45	4610.082677165355	190.01574803149606	['Aldoc', 'Cox6a2', 'Cpne2', 'Cpne7', 'Cxcl14', 'Hsd11b1', 'Id2', 'Nrn1', 'Pcp4', 'Plp1', 'Rgs10', 'Rgs4', 'Serpine2', 'Slc6a1', 'Snca', 'Tshz2', 'Wfs1', 'Zbtb20']	[0.8390459903425926, 0.5006775372664876, 0.9822631901151407, 0.004005444586099903, 2.889891728861998, 0.9884170484899734, 2.8956535065101625, 0.06307778863317809, 0.19998982452281233, 0.001116321476174616, 0.7362622416184873, 1.8624440200410441, 4.383496522846224, 5.7278225964469245, 0.002041154645367146, 0.08733084261992638, 0.9634022843222194, 0.002827662814950738]	['class_30', 'class_49']	[0.004598645211246723, 0.9953671367349507]
46	5330.044031311155	209.75538160469668	['Aldoc', 'Amigo2', 'Cadps2', 'Car4', 'Cck', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Hsd11b1', 'Id2', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Pnoc', 'Prkca', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Wfs1', 'Zbtb20']	[6.3108243312266215, 0.9472696142196968, 0.030337991706437317, 0.0805604793756811, 0.9694934733665383, 0.006231890899805906, 0.2048078138525597, 11.53370093027952, 0.0012815092130669928, 0.005755517523577669, 0.6440887542089453, 7.341214277348088, 0.0012489670303346963, 0.00814991230837779, 0.10098810499707132, 2.286400820863106, 0.0030662506407289312, 0.9710253259250943, 1.2925358522161818, 0.0038922787165428206, 5.9472215593311875, 14.799651407712402, 1.3046659931446931, 0.9936499901684557]	['class_30', 'class_49']	[0.04694669740992485, 0.9521972243035743]
47	4814.98878695209	203.38175331294596	['Arc', 'Cadps2', 'Cck', 'Cox6a2', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Gad1', 'Grik1', 'Id2', 'Kctd12', 'Nos1', 'Nptx2', 'Nrn1', 'Ntng1', 'Pcp4', 'Plp1', 'Pvalb', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Tnfaip6', 'Trp53i11', 'Tshz2', 'Vip', 'Wfs1', 'Zbtb20']	[0.9969081987401157, 0.0062325002308735835, 1.9695554501981871, 0.4353504748935355, 2.546760219064979, 3.3558116673623615, 0.0014965232548730966, 12.694327287968255, 2.063021494873417, 0.9912570927783939, 0.00749120123308744, 0.056742406395688276, 0.4108851262146023, 0.8822208205692648, 0.8986462948422786, 1.006669503784965, 2.9382660750236513, 4.841218501893858, 14.734646643134983, 0.0016349466510780426, 4.0166205268971, 1.0162584721075896, 1.2996761052237162, 1.0934308517546725, 1.7416568614083578, 0.005134631602462201, 0.9299047406965478, 0.006470646562259385, 0.05586096362352695, 3.0127607080928738]	['class_99']	[0.9999985626859071]
48	5580.620341124447	209.49399873657612	['Aldoc', 'Arc', 'Cck', 'Cox6a2', 'Cryab', 'Cxcl14', 'Enpp2', 'Grin3a', 'Hsd11b1', 'Id2', 'Lamp5', 'Nos1', 'Nrn1', 'Parm1', 'Pcp4', 'Plp1', 'Pnoc', 'Prkca', 'Rgs10', 'Rgs4', 'Rprm', 'Serpine2', 'Slc6a1', 'Th', 'Tnfaip6', 'Tshz2', 'Yjefn3', 'Zbtb20']	[0.9818343230142402, 0.990624669375663, 0.006214180285596231, 0.2902233825577597, 11.007450399885686, 1.875048050618665, 10.937804640743636, 0.917196933901179, 0.0025515576606258707, 2.7650562313953215, 0.9060218906608343, 0.8618760081651887, 1.7120974466743273, 0.013427409484683506, 3.2661877994834843, 16.483774427465708, 0.004255793231746863, 0.9729823220946753, 0.002820376987929703, 0.8783171642110178, 0.0015286874571405508, 1.9347477359478211, 4.152070334225977, 0.9708477262979596, 0.9923831805090989, 0.5649073110125844, 0.9367985882153093, 1.1084621019008247]	['class_80', 'class_99']	[0.9984469549500646, 0.0015530128487449906]
